age,how_tall_in_meters,weight,body_mass_index,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,user_debora,user_katia,user_wallace,user_jose_carlos,gender_Woman,gender_Man,class_sitting,class_sittingdown,class_standing,class_standingup,class_walking
31,171,82.88551510926663,28.4,-13,92,-136,-5,89,-138,40,123,-77,-175,-71,-152,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88412732085301,28.4,-4,95,-110,62,44,-124,24,123,-86,-167,-73,-164,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95555953182587,28.6,-12,88,-100,15,55,-119,12,110,-98,-176,-76,-174,1,0,0,0,1,0,0,0,0,0,1
75,167,66.87397113578221,24.0,-11,93,-151,-6,87,-93,18,126,-104,-192,-77,-143,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95759182646637,28.6,15,90,-13,12,28,-29,23,99,-61,-142,-104,-150,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95243996141338,28.6,12,103,-46,-2,21,-14,6,101,-64,-135,-98,-157,1,0,0,0,1,0,0,1,0,0,0
46,162,74.95473579604858,28.6,-10,77,-113,-41,81,-111,6,174,-92,-132,-52,-158,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88416350428278,28.4,2,68,-63,-23,-28,-25,62,55,-102,-95,-126,-165,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93698831693834,22.0,-16,91,-107,-492,-515,-615,35,142,-120,-172,-89,-174,0,1,0,0,1,0,0,0,0,0,1
75,167,66.87470315012729,24.0,-6,93,-151,-5,89,-96,13,121,-110,-188,-77,-158,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95601521827588,28.6,-2,99,-91,21,58,-106,17,109,-96,-174,-101,-173,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88720004160047,28.4,-8,93,-140,-492,-514,-614,8,115,-84,-177,-104,-128,0,0,1,0,0,1,0,1,0,0,0
28,158,54.93713426633163,22.0,-1,80,-115,-381,-450,-548,23,116,-133,-188,-72,-168,0,1,0,0,1,0,0,0,0,0,1
31,171,82.8823339972015,28.4,-2,118,-111,-32,38,-90,15,131,-95,-207,-70,-182,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95727020414783,28.6,-20,138,-116,0,138,-85,-123,117,60,-169,-85,-157,1,0,0,0,1,0,0,0,0,0,1
46,162,74.9558992774891,28.6,-1,91,-51,-21,22,-19,12,107,-90,-162,-95,-153,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88549443425951,28.4,7,74,-60,-28,1,-23,65,58,-105,-97,-124,-171,0,0,1,0,0,1,1,0,0,0,0
31,171,82.8856197459467,28.4,1,69,-64,-23,7,-26,91,84,-138,-96,-110,-184,0,0,1,0,0,1,1,0,0,0,0
75,167,66.87369307459589,24.0,-16,93,-106,-5,-9,-18,-47,112,-104,-193,-93,-118,0,0,0,1,0,1,1,0,0,0,0
31,171,82.88453134118171,28.4,-62,58,-145,30,101,-143,64,227,-97,-211,-55,-164,0,0,1,0,0,1,0,0,0,0,1
31,171,82.88240024279727,28.4,22,97,-90,-25,8,-26,79,72,-63,-101,-98,-168,0,0,1,0,0,1,0,0,0,1,0
28,158,54.93942600622124,22.0,-28,29,-31,-260,-279,-351,29,110,-101,-156,-94,-163,0,1,0,0,1,0,1,0,0,0,0
75,167,66.87566354797629,24.0,-9,96,-100,-16,-15,-22,-65,84,-130,-101,-142,-139,0,0,0,1,0,1,1,0,0,0,0
46,162,74.95576484211993,28.6,-1,90,-49,-20,22,-17,11,108,-90,-164,-94,-156,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93552924605798,22.0,-26,25,-27,-267,-356,-340,37,108,-102,-159,-93,-161,0,1,0,0,1,0,1,0,0,0,0
75,167,66.87509381990336,24.0,-1,100,-144,-7,88,-99,13,122,-108,-183,-74,-160,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95663228135211,28.6,-5,105,-98,5,83,-126,24,108,-100,-179,-90,-160,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95560869918391,28.6,-7,102,-73,3,73,-119,20,105,-85,-158,-99,-156,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95579196371598,28.6,1,91,-50,-21,22,-16,11,108,-92,-164,-95,-154,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88405821738272,28.4,0,66,-66,-24,-33,-26,62,55,-103,-92,-131,-167,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95572353801352,28.6,-13,92,-101,-1,70,-124,14,103,-89,-165,-107,-160,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95573146600711,28.6,-1,89,-49,-21,21,-19,12,108,-88,-163,-95,-150,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95741874275856,28.6,-7,97,-95,-9,86,-120,80,22,-138,-171,-86,-161,1,0,0,0,1,0,0,0,0,0,1
28,158,54.93866471773518,22.0,-4,101,-101,9,83,-128,9,103,-84,-194,-88,-156,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88642084591699,28.4,-10,76,-119,63,31,-166,8,120,-87,-235,-85,-177,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95588710411877,28.6,2,91,-46,-17,23,-15,10,107,-93,-161,-94,-158,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95538098909532,28.6,-5,95,-88,7,76,-107,12,103,-88,-161,-107,-162,1,0,0,0,1,0,0,0,1,0,0
28,158,54.938644734768324,22.0,-1,102,-94,-3,87,-123,34,98,-62,-190,-90,-159,0,1,0,0,1,0,0,0,1,0,0
28,158,54.938154234558176,22.0,-4,99,-97,13,85,-120,6,102,-85,-188,-80,-157,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88590854347004,28.4,-9,91,-126,4,88,-140,30,119,-83,-176,-76,-159,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93828982176037,22.0,-1,100,-90,-5,84,-126,16,93,-56,-192,-80,-155,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95596338371867,28.6,-6,65,-52,3,-1,-36,12,95,-71,-162,-106,-169,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93706578671227,22.0,-12,95,-119,-436,-451,-551,38,14,-112,-165,-75,-163,0,1,0,0,1,0,0,0,0,0,1
28,158,54.934597700504234,22.0,-17,28,-17,-23,-21,-26,4,91,-82,-147,-94,-170,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95427287274802,28.6,23,109,-24,16,27,-32,12,98,-63,-151,-103,-157,1,0,0,0,1,0,0,1,0,0,0
46,162,74.95757257823634,28.6,15,90,-13,13,28,-29,23,100,-60,-141,-103,-149,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88484340577241,28.4,-1,67,-65,-36,-8,-27,67,60,-102,-98,-117,-179,0,0,1,0,0,1,1,0,0,0,0
75,167,66.87544069840094,24.0,-11,96,-101,-11,-18,-21,-65,89,-105,-102,-144,-136,0,0,0,1,0,1,1,0,0,0,0
46,162,74.9552080781039,28.6,-7,96,-86,3,69,-116,26,104,-82,-154,-97,-151,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93574278116401,22.0,-13,100,-93,-493,-517,-617,22,109,-100,-194,-81,-160,0,1,0,0,1,0,0,0,1,0,0
28,158,54.938683836041804,22.0,-2,101,-99,3,84,-126,25,101,-89,-197,-86,-163,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88386433777104,28.4,-8,95,-112,61,45,-122,25,123,-85,-164,-73,-160,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95564637363205,28.6,-3,87,-47,-22,21,-19,11,108,-89,-164,-95,-155,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95656901487524,28.6,-17,121,-92,-25,106,-107,-29,229,0,-148,-96,-156,1,0,0,0,1,0,0,0,0,0,1
31,171,82.8859572034962,28.4,-6,97,-120,8,91,-137,32,122,-80,-170,-71,-154,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88609318919983,28.4,11,97,-89,-311,-306,-412,-6,121,-89,-148,-98,-100,0,0,1,0,0,1,0,1,0,0,0
28,158,54.93474333925524,22.0,17,124,-103,-3,107,1,27,131,-131,-187,-84,-176,0,1,0,0,1,0,0,0,0,0,1
28,158,54.940279719621515,22.0,-8,103,-122,-19,83,-84,24,110,-113,-189,-90,-148,0,1,0,0,1,0,0,1,0,0,0
28,158,54.937540272419305,22.0,-1,93,-115,-479,-502,-602,27,126,-126,-173,-77,-179,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88364605061318,28.4,-12,97,-114,-453,-491,-591,21,162,-63,-213,-84,-177,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93671369306749,22.0,-13,89,-97,-492,-516,-616,27,124,-101,-171,-77,-169,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95688734581842,28.6,-14,112,-92,-14,94,-126,-161,143,-1,-165,-85,-158,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95656992934308,28.6,-6,74,-34,-3,21,-33,4,96,-68,-151,-107,-163,1,0,0,0,1,0,1,0,0,0,0
28,158,54.941321953066655,22.0,-7,98,-108,-4,86,-102,27,111,-119,-189,-88,-146,0,1,0,0,1,0,0,1,0,0,0
28,158,54.93788546580688,22.0,-1,94,-113,-372,-466,-559,30,118,-130,-198,-86,-177,0,1,0,0,1,0,0,0,0,0,1
28,158,54.93448082698581,22.0,-18,28,-17,-25,-22,-26,4,92,-81,-143,-93,-169,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95932770512353,28.6,-10,95,-84,6,84,-105,32,92,-71,-181,-97,-155,1,0,0,0,1,0,0,0,0,1,0
75,167,66.87365956332026,24.0,-13,88,-147,-10,88,-91,22,127,-102,-188,-78,-143,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95666540505476,28.6,-5,76,-32,-1,22,-32,5,95,-68,-151,-108,-163,1,0,0,0,1,0,1,0,0,0,0
28,158,54.938521979322644,22.0,5,155,-136,-493,-516,-617,-127,186,-38,-171,-62,-172,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95584093338194,28.6,-12,94,-97,1,73,-124,18,103,-89,-159,-105,-155,1,0,0,0,1,0,0,0,1,0,0
31,171,82.89003282609762,28.4,-14,86,-124,-5,95,-135,20,121,-85,-138,-71,-168,0,0,1,0,0,1,0,0,0,1,0
31,171,82.88521541103596,28.4,-8,95,-131,-16,91,-128,18,118,-80,-174,-79,-153,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95587474278452,28.6,-10,94,-95,0,73,-123,18,102,-91,-160,-106,-157,1,0,0,0,1,0,0,0,1,0,0
28,158,54.937723957399925,22.0,-32,24,-31,-277,-338,-371,29,110,-100,-153,-94,-162,0,1,0,0,1,0,1,0,0,0,0
31,171,82.8857659958547,28.4,-8,95,-124,0,90,-139,33,126,-79,-171,-70,-151,0,0,1,0,0,1,0,0,1,0,0
28,158,54.934813938680385,22.0,-13,39,-16,-13,-24,-24,29,107,-81,-148,-95,-164,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88551087118664,28.4,-9,95,-133,7,93,-124,35,117,-82,-175,-75,-165,0,0,1,0,0,1,0,0,1,0,0
28,158,54.94139313652541,22.0,-26,26,-21,-279,-374,-456,27,109,-87,-152,-94,-169,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95652025143944,28.6,-7,72,-38,-5,19,-34,3,95,-71,-153,-108,-165,1,0,0,0,1,0,1,0,0,0,0
46,162,74.9547296145363,28.6,33,123,-22,25,34,-26,18,100,-55,-165,-98,-150,1,0,0,0,1,0,0,1,0,0,0
28,158,54.939771284309266,22.0,0,80,-135,17,79,-69,31,105,-110,-190,-96,-148,0,1,0,0,1,0,0,1,0,0,0
75,167,66.87583780181059,24.0,-11,96,-98,-7,-9,-20,-61,87,-131,-99,-156,-125,0,0,0,1,0,1,1,0,0,0,0
31,171,82.88577479064566,28.4,-11,91,-125,3,88,-139,32,120,-83,-172,-74,-161,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93910589935735,22.0,23,120,-122,-492,-516,-616,66,208,-129,-165,-98,-156,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95594845541831,28.6,2,89,-48,-21,21,-20,7,107,-90,-163,-95,-154,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95669701492925,28.6,-3,79,-28,1,25,-28,5,95,-69,-152,-109,-163,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88448646861389,28.4,8,73,-57,-22,-28,-21,63,56,-93,-92,-134,-171,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95630076610628,28.6,8,109,-104,-11,78,-107,7,202,-137,-158,-79,-156,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88525181186799,28.4,-19,94,-127,-17,89,-137,16,115,-87,-163,-78,-156,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88512983890254,28.4,-12,96,-113,13,88,-127,29,122,-83,-160,-79,-150,0,0,1,0,0,1,0,0,1,0,0
46,162,74.9559506137862,28.6,-10,96,-98,1,74,-122,19,104,-90,-156,-104,-158,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93864306702922,22.0,-1,102,-98,3,87,-122,29,106,-86,-196,-87,-163,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88081866472659,28.4,-14,89,-115,-35,-19,-26,87,79,-84,-105,-129,-192,0,0,1,0,0,1,0,0,0,1,0
28,158,54.93880204947179,22.0,1,102,-96,8,85,-126,47,102,-78,-196,-82,-158,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88388817196619,28.4,-1,67,-65,-24,-28,-24,63,57,-100,-92,-123,-162,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88601572501307,28.4,-30,53,-155,88,94,-135,42,193,-81,-216,-50,-184,0,0,1,0,0,1,0,0,0,0,1
75,167,66.87566184624902,24.0,-14,95,-149,20,93,-111,23,122,-107,-186,-81,-146,0,0,0,1,0,1,0,0,1,0,0
31,171,82.88499629418114,28.4,3,70,-61,-35,-6,-25,73,66,-98,-92,-114,-180,0,0,1,0,0,1,1,0,0,0,0
75,167,66.87533937037466,24.0,-11,96,-102,-12,-19,-20,-64,85,-103,-103,-146,-133,0,0,0,1,0,1,1,0,0,0,0
28,158,54.936361407813095,22.0,-4,103,-101,-491,-516,-615,23,110,-100,-187,-85,-163,0,1,0,0,1,0,0,0,1,0,0
28,158,54.93851806224326,22.0,-5,101,-104,12,84,-126,41,107,-78,-192,-80,-153,0,1,0,0,1,0,0,0,1,0,0
28,158,54.93871811658088,22.0,-7,100,-92,11,85,-130,37,103,-88,-186,-82,-159,0,1,0,0,1,0,0,0,1,0,0
28,158,54.937067602349366,22.0,-15,118,-80,-359,-446,-539,37,138,-110,-171,-65,-175,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95594565633809,28.6,2,92,-48,-17,23,-15,9,107,-92,-161,-94,-159,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93742899552751,22.0,-25,104,-123,-492,-515,-615,19,111,-133,-155,-91,-180,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88549461876627,28.4,-7,95,-118,7,92,-133,30,119,-84,-198,-80,-145,0,0,1,0,0,1,0,0,1,0,0
75,167,66.87527100021289,24.0,-12,95,-97,-18,-14,-21,-61,89,-134,-117,-137,-140,0,0,0,1,0,1,1,0,0,0,0
46,162,74.96149803576184,28.6,-6,101,-103,12,83,-120,10,94,-81,-178,-123,-172,1,0,0,0,1,0,0,1,0,0,0
31,171,82.88586779159509,28.4,-4,96,-117,6,92,-135,31,124,-79,-167,-69,-155,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95519762697518,28.6,-5,95,-91,7,70,-106,15,103,-87,-151,-103,-167,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88665809421042,28.4,-8,97,-101,-492,-515,-616,24,124,-110,-185,-102,-115,0,0,1,0,0,1,0,1,0,0,0
28,158,54.937915422475854,22.0,5,104,-109,-493,-516,-615,22,138,-114,-179,-86,-172,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88544603783565,28.4,-5,99,-127,-13,93,-127,26,118,-78,-176,-76,-156,0,0,1,0,0,1,0,0,1,0,0
28,158,54.935948540272655,22.0,0,110,-79,18,36,-86,31,135,-121,-173,-81,-178,0,1,0,0,1,0,0,0,0,0,1
46,162,74.9517825223035,28.6,-5,175,-123,-36,63,-11,8,119,-71,-163,-88,-169,1,0,0,0,1,0,0,0,0,0,1
46,162,74.9547140022219,28.6,-10,102,-119,20,14,-64,37,50,-73,-222,-91,-155,1,0,0,0,1,0,0,0,0,1,0
46,162,74.956114538451,28.6,-11,98,-98,0,73,-126,14,103,-90,-168,-104,-162,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88522416637696,28.4,5,74,-60,-34,-5,-24,68,61,-103,-98,-119,-181,0,0,1,0,0,1,1,0,0,0,0
75,167,66.87541853156878,24.0,-5,88,-144,16,92,-93,14,103,-126,-216,-86,-133,0,0,0,1,0,1,0,0,0,0,1
31,171,82.88412415896939,28.4,5,72,-59,-21,-28,-21,61,55,-103,-94,-134,-156,0,0,1,0,0,1,1,0,0,0,0
75,167,66.8751600099149,24.0,-11,94,-93,-10,-22,-22,-69,83,-103,-103,-115,-164,0,0,0,1,0,1,1,0,0,0,0
75,167,66.87415727109479,24.0,-13,92,-153,-9,88,-96,17,122,-108,-199,-82,-145,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95656291352037,28.6,-6,66,-55,-12,14,-37,-1,94,-73,-161,-108,-173,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95557230829188,28.6,-5,82,-94,-8,56,-124,2,107,-105,-187,-74,-176,1,0,0,0,1,0,0,0,0,0,1
75,167,66.87542973345249,24.0,-6,86,-145,10,79,-109,4,117,-129,-222,-63,-151,0,0,0,1,0,1,0,0,0,0,1
28,158,54.93836591635463,22.0,-1,102,-94,4,88,-119,23,98,-83,-189,-83,-157,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95663164239106,28.6,-5,76,-31,-1,22,-32,6,96,-67,-149,-107,-162,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95505469747133,28.6,-5,95,-77,4,71,-112,25,106,-74,-153,-97,-153,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93475229426429,22.0,-16,38,-20,-13,-25,-25,29,107,-80,-148,-95,-165,0,1,0,0,1,0,1,0,0,0,0
75,167,66.8748508735752,24.0,-13,76,-158,-21,85,-96,11,69,-85,-217,-94,-145,0,0,0,1,0,1,0,0,0,0,1
31,171,82.88536822565715,28.4,-13,93,-131,-16,90,-135,29,122,-73,-160,-76,-152,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88585658746837,28.4,-11,91,-124,-22,84,-148,14,119,-76,-162,-79,-158,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93826649609982,22.0,10,112,-111,-464,-487,-588,19,132,-120,-171,-75,-178,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88448773450335,28.4,8,71,-58,-23,-29,-22,68,61,-96,-92,-136,-171,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88443548313151,28.4,6,73,-60,-21,-26,-22,61,54,-104,-96,-131,-166,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93719080918325,22.0,-16,99,-118,-480,-502,-603,21,113,-104,-183,-87,-171,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88594716458307,28.4,-7,93,-123,5,89,-139,29,118,-83,-184,-77,-158,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88400924445216,28.4,0,67,-64,-18,-33,-24,66,58,-101,-91,-130,-167,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93687060203315,22.0,1,76,-114,-493,-516,-616,15,118,-143,-177,-55,-180,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88551167953796,28.4,0,96,-124,-25,91,-115,-31,176,-129,-193,-81,-172,0,0,1,0,0,1,0,0,0,0,1
75,167,66.87464546746345,24.0,-9,93,-150,-7,90,-98,14,123,-108,-189,-77,-155,0,0,0,1,0,1,0,0,1,0,0
28,158,54.93678808853673,22.0,-20,104,-127,-492,-515,-615,94,171,-143,-177,-58,-171,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88540022097345,28.4,1,66,-63,-19,6,-26,70,64,-99,-91,-117,-165,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88592518921914,28.4,-5,96,-121,6,92,-137,31,124,-80,-172,-70,-152,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95305992391927,28.6,9,108,-90,2,33,-23,4,115,-68,-189,-81,-144,1,0,0,0,1,0,0,1,0,0,0
46,162,74.95572334459129,28.6,-3,91,-53,-21,21,-19,12,109,-88,-163,-94,-150,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95736351915897,28.6,-10,149,-112,-46,77,-129,-129,126,101,-167,-86,-159,1,0,0,0,1,0,0,0,0,0,1
31,171,82.8848366509601,28.4,-3,94,-108,13,87,-120,22,124,-85,-163,-76,-150,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95587176061848,28.6,-3,98,-65,-13,20,-15,-12,104,-88,-158,-99,-147,1,0,0,0,1,0,1,0,0,0,0
28,158,54.94117605647606,22.0,-31,22,-28,-279,-373,-455,27,109,-87,-153,-93,-171,0,1,0,0,1,0,1,0,0,0,0
28,158,54.94005340623839,22.0,-27,15,-28,-244,-228,-328,38,107,-102,-161,-91,-167,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88626572953457,28.4,-1,99,-116,6,93,-135,29,119,-83,-170,-75,-160,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95429355211547,28.6,-7,100,-67,3,65,-105,24,106,-84,-159,-97,-153,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93615607091214,22.0,-9,103,-95,-491,-513,-612,21,108,-100,-198,-90,-168,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88701361579163,28.4,-1,142,-129,9,93,-112,21,147,-66,-220,-97,-155,0,0,1,0,0,1,0,0,0,0,1
28,158,54.94130206891737,22.0,-9,98,-109,-5,80,-106,17,110,-117,-182,-90,-147,0,1,0,0,1,0,0,1,0,0,0
75,167,66.87554922554853,24.0,-11,96,-100,-16,-16,-21,-65,84,-130,-100,-145,-139,0,0,0,1,0,1,1,0,0,0,0
31,171,82.88912375023259,28.4,-26,115,-130,72,70,-197,21,125,-125,-224,-40,-150,0,0,1,0,0,1,0,0,0,0,1
31,171,82.88440557664374,28.4,8,72,-59,-23,-29,-21,70,63,-95,-90,-133,-170,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93750271047269,22.0,-2,77,-143,-493,-516,-616,221,182,-181,-164,-55,-178,0,1,0,0,1,0,0,0,0,0,1
28,158,54.93616119850769,22.0,-5,102,-88,-492,-514,-615,3,86,-118,-194,-82,-163,0,1,0,0,1,0,0,0,1,0,0
28,158,54.93544719023791,22.0,-21,67,-124,-493,-516,-616,42,171,-142,-178,-48,-166,0,1,0,0,1,0,0,0,0,0,1
28,158,54.93477567377185,22.0,0,106,-166,6,30,-17,7,104,-34,-239,-76,-145,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88843396751575,28.4,-4,68,-140,2,94,-99,-6,112,-71,-158,-87,-177,0,0,1,0,0,1,0,0,0,1,0
28,158,54.93462020062969,22.0,-15,37,-14,-4,-22,-20,25,108,-82,-148,-96,-163,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95587422552833,28.6,2,108,-114,-112,-122,-257,120,153,-159,-160,-74,-158,1,0,0,0,1,0,0,0,0,0,1
75,167,66.87072631441686,24.0,7,91,-140,23,62,-10,-1,124,-121,-198,-90,-170,0,0,0,1,0,1,0,0,0,0,1
46,162,74.9593950336235,28.6,25,126,-22,29,84,-76,25,104,-52,-143,-90,-150,1,0,0,0,1,0,0,1,0,0,0
46,162,74.95790459642846,28.6,-3,116,-107,7,96,-107,26,109,-93,-184,-107,-166,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88542758685769,28.4,-29,79,-122,7,88,-128,64,44,-118,-222,-75,-170,0,0,1,0,0,1,0,0,0,0,1
31,171,82.88795070656275,28.4,11,83,-118,64,41,-167,13,124,-101,-223,-89,-174,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95801102434513,28.6,-5,103,-103,12,96,-112,23,100,-90,-157,-111,-161,1,0,0,0,1,0,0,0,0,0,1
28,158,54.938625522201455,22.0,2,100,-86,-4,87,-124,25,93,-48,-198,-89,-161,0,1,0,0,1,0,0,0,1,0,0
28,158,54.942194539776835,22.0,-30,24,-29,-192,-203,-335,38,108,-101,-158,-91,-165,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95585410973995,28.6,-11,94,-99,1,71,-124,19,104,-89,-156,-104,-157,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95529180776205,28.6,-6,96,-86,3,71,-115,22,104,-82,-162,-98,-155,1,0,0,0,1,0,0,0,1,0,0
28,158,54.936805448811114,22.0,-16,108,-112,-492,-516,-616,-15,237,-90,-172,-82,-172,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95378701148044,28.6,15,108,-90,8,37,-23,11,116,-65,-170,-89,-143,1,0,0,0,1,0,0,1,0,0,0
31,171,82.88608808190597,28.4,-7,97,-123,6,93,-138,31,120,-80,-184,-77,-154,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95543280370057,28.6,-3,95,-89,8,73,-104,11,101,-89,-151,-115,-164,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95662907722044,28.6,-5,66,-54,-9,15,-37,0,95,-72,-159,-107,-171,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95692334213727,28.6,-10,82,-109,3,86,-129,31,104,-90,-168,-66,-157,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88500199101571,28.4,-9,96,-111,19,90,-120,27,122,-82,-165,-75,-158,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88359433058216,28.4,-15,94,-115,64,42,-125,27,123,-81,-163,-76,-150,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88574768593718,28.4,-12,90,-115,-277,-292,-394,17,114,-80,-168,-88,-141,0,0,1,0,0,1,0,1,0,0,0
28,158,54.93648656983515,22.0,-11,80,-132,-424,-453,-551,23,133,-118,-167,-66,-173,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88740104464338,28.4,5,79,-116,56,46,-164,21,124,-102,-217,-81,-171,0,0,1,0,0,1,0,0,0,0,1
31,171,82.8860379334233,28.4,5,73,-62,-21,9,-24,81,74,-143,-103,-115,-193,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95263685655128,28.6,3,103,-88,-9,27,-16,0,103,-63,-158,-98,-156,1,0,0,0,1,0,0,1,0,0,0
31,171,82.88457426327,28.4,-9,93,-116,35,68,-127,22,124,-83,-172,-73,-156,0,0,1,0,0,1,0,0,1,0,0
28,158,54.94147032320131,22.0,-27,26,-18,-264,-374,-455,27,109,-86,-149,-93,-170,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88420724871186,28.4,-5,97,-118,-451,-490,-590,15,128,-93,-221,-82,-190,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95566009587404,28.6,-11,93,-99,0,73,-122,23,105,-87,-152,-98,-154,1,0,0,0,1,0,0,0,1,0,0
46,162,74.9557335098818,28.6,0,89,-48,-21,23,-16,7,107,-91,-164,-95,-155,1,0,0,0,1,0,1,0,0,0,0
31,171,82.8856487726621,28.4,-29,83,-126,8,89,-133,42,38,-124,-211,-61,-168,0,0,1,0,0,1,0,0,0,0,1
75,167,66.87571937707393,24.0,-3,76,-168,-42,107,-102,-2,98,-137,-203,-72,-136,0,0,0,1,0,1,0,0,0,0,1
46,162,74.9544820678073,28.6,-4,102,-84,12,81,-92,14,108,-104,-182,-88,-163,1,0,0,0,1,0,0,0,1,0,0
